endTime,artistName,trackName,msPlayed,weekday,hour
2019-02-28 12:42:00,Rival Sons,Stood By Me,125986,Thursday,12
2019-02-28 12:45:00,Rival Sons,Imperial Joy,150529,Thursday,12
2019-02-28 12:49:00,The Beatles,One After 909 - Remastered 2009,85373,Thursday,12
2019-02-28 12:52:00,The Kooks,Bad Habit,221413,Thursday,12
2019-02-28 12:57:00,Interpol,Rest My Chemistry,300506,Thursday,12
2019-02-28 13:01:00,The Strokes,Taken for a Fool,203240,Thursday,13
2019-02-28 13:05:00,The Strokes,Machu Picchu,237841,Thursday,13
2019-02-28 13:09:00,The Strokes,Under Cover of Darkness,235546,Thursday,13
2019-03-01 09:26:00,Arctic Monkeys,Settle For A Draw,235606,Friday,9
2019-03-01 09:37:00,Babyshambles,Picture Me In a Hospital,15344,Friday,9
2019-03-01 09:41:00,Arctic Monkeys,Settle For A Draw,200026,Friday,9
2019-03-01 11:00:00,Arctic Monkeys,The Bad Thing,36713,Friday,11
2019-03-01 11:03:00,Arctic Monkeys,The Bad Thing,145213,Friday,11
2019-03-01 11:58:00,Arctic Monkeys,Old Yellow Bricks,210604,Friday,11
2019-03-01 12:55:00,Arctic Monkeys,"If You Were There, Beware",276200,Friday,12
2019-03-01 12:58:00,Arctic Monkeys,The Bad Thing,145213,Friday,12
2019-03-01 13:00:00,Arctic Monkeys,Old Yellow Bricks,143290,Friday,13
2019-03-01 16:36:00,Arctic Monkeys,Dance Little Liar,283493,Friday,16
2019-03-01 16:41:00,Arctic Monkeys,The Jeweller's Hands,333500,Friday,16
2019-03-01 16:45:00,Arctic Monkeys,My Propeller,205746,Friday,16
2019-03-01 16:49:00,Arctic Monkeys,Crying Lightning,224826,Friday,16
2019-03-01 16:52:00,Arctic Monkeys,Dangerous Animals,210666,Friday,16
2019-03-01 16:56:00,Arctic Monkeys,Secret Door,223066,Friday,16
2019-03-01 16:59:00,Arctic Monkeys,Potion Approaching,212133,Friday,16
2019-03-01 17:03:00,Arctic Monkeys,Fire And The Thud,237533,Friday,17
2019-03-01 17:07:00,Arctic Monkeys,Cornerstone,197973,Friday,17
2019-03-01 17:11:00,Arctic Monkeys,Dance Little Liar,283493,Friday,17
2019-03-01 17:15:00,Arctic Monkeys,Pretty Visitors,220506,Friday,17
2019-03-01 17:21:00,Arctic Monkeys,The Jeweller's Hands,288573,Friday,17
2019-03-01 21:38:00,The Black Keys,The Only One,300346,Friday,21
2019-03-01 23:18:00,The Black Keys,The Only One,264167,Friday,23
2019-03-01 23:28:00,Arctic Monkeys,Only Ones Who Know,37404,Friday,23
2019-03-02 16:06:00,Arctic Monkeys,Catapult,206944,Saturday,16
2019-03-02 16:10:00,Arctic Monkeys,My Propeller,205746,Saturday,16
2019-03-02 16:13:00,Arctic Monkeys,The Afternoon's Hat,187408,Saturday,16
2019-03-03 11:10:00,Arctic Monkeys,My Propeller,205746,Sunday,11
2019-03-03 11:14:00,Arctic Monkeys,Don't Forget Whose Legs You're On,215546,Sunday,11
2019-03-03 11:47:00,Arctic Monkeys,Joining The Dots,125266,Sunday,11
2019-03-03 17:32:00,Arctic Monkeys,Joining The Dots,199120,Sunday,17
2019-03-03 17:37:00,Arctic Monkeys,The Afternoon's Hat,251000,Sunday,17
2019-03-03 17:40:00,Arctic Monkeys,Don't Forget Whose Legs You're On,215546,Sunday,17
2019-03-03 17:44:00,Arctic Monkeys,My Propeller,205746,Sunday,17
2019-03-03 17:48:00,The Last Shadow Puppets,Miracle Aligner,245727,Sunday,17
2019-03-03 17:52:00,The Strokes,Under Cover of Darkness,235546,Sunday,17
2019-03-03 17:57:00,Interpol,Rest My Chemistry,300506,Sunday,17
2019-03-03 17:59:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,Sunday,17
2019-03-03 18:03:00,The Kooks,Bad Habit,221413,Sunday,18
2019-03-03 18:07:00,Cage The Elephant,Cigarette Daydreams,208765,Sunday,18
2019-03-03 18:11:00,The Black Keys,Fever,239425,Sunday,18
2019-03-03 18:14:00,Interpol,Evil,13986,Sunday,18
2019-03-03 18:14:00,Arctic Monkeys,Fluorescent Adolescent,183893,Sunday,18
2019-03-03 18:18:00,Cage The Elephant,Come A Little Closer,229346,Sunday,18
2019-03-03 18:26:00,Arctic Monkeys,Do I Wanna Know?,272394,Sunday,18
2019-03-03 18:30:00,Arctic Monkeys,The Ultracheese,217720,Sunday,18
2019-03-03 18:34:00,Cage The Elephant,Sweetie Little Jean,224893,Sunday,18
2019-03-03 18:37:00,The Hives,Hate To Say I Told You So,200693,Sunday,18
2019-03-03 18:43:00,Arctic Monkeys,When The Sun Goes Down,270055,Sunday,18
2019-03-03 18:46:00,Arctic Monkeys,The View From The Afternoon,211908,Sunday,18
2019-03-03 18:51:00,Arctic Monkeys,Perhaps Vampires Is A Bit Strong But…,268626,Sunday,18
2019-03-03 18:58:00,Arctic Monkeys,From The Ritz To The Rubble,205370,Sunday,18
2019-03-03 19:10:00,Arctic Monkeys,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,130813,Sunday,19
2019-03-03 19:11:00,Arctic Monkeys,"If You Were There, Beware",71586,Sunday,19
2019-03-03 19:15:00,Arctic Monkeys,"If You Were There, Beware",197865,Sunday,19
2019-03-03 19:17:00,Arctic Monkeys,The Bad Thing,145213,Sunday,19
2019-03-03 19:21:00,Arctic Monkeys,Old Yellow Bricks,193226,Sunday,19
2019-03-03 19:27:00,Arctic Monkeys,505,254454,Sunday,19
2019-03-03 19:32:00,Arctic Monkeys,The Jeweller's Hands,334316,Sunday,19
2019-03-03 19:38:00,Arctic Monkeys,Pretty Visitors,18753,Sunday,19
2019-03-03 19:38:00,Arctic Monkeys,Dance Little Liar,283493,Sunday,19
2019-03-03 19:56:00,Arctic Monkeys,Fire And The Thud,226508,Sunday,19
2019-03-03 20:03:00,Arctic Monkeys,Potion Approaching,212133,Sunday,20
2019-03-03 20:04:00,Arctic Monkeys,Potion Approaching,103822,Sunday,20
2019-03-03 20:09:00,Arctic Monkeys,Crying Lightning,224826,Sunday,20
2019-03-03 20:13:00,Arctic Monkeys,Dangerous Animals,210666,Sunday,20
2019-03-03 20:16:00,Arctic Monkeys,Secret Door,223066,Sunday,20
2019-03-03 20:20:00,The Clash,The Guns of Brixton - Remastered,192440,Sunday,20
2019-03-03 20:26:00,Red Hot Chili Peppers,Havana Affair - 2012 Remaster,133764,Sunday,20
2019-03-03 20:28:00,Arctic Monkeys,Stickin To The Floor,100818,Sunday,20
2019-03-03 20:31:00,Arctic Monkeys,Plastic Tramp,171041,Sunday,20
2019-03-03 20:34:00,Arctic Monkeys,Catapult,206944,Sunday,20
2019-03-03 20:35:00,Arctic Monkeys,Sketchead,60040,Sunday,20
2019-03-03 20:39:00,Arctic Monkeys,The Blond-O-Sonic Shimmer Trap,204826,Sunday,20
2019-03-03 20:40:00,Arctic Monkeys,I.D.S.T.,52181,Sunday,20
2019-03-03 20:43:00,Arctic Monkeys,Evil Twin,197373,Sunday,20
2019-03-03 20:46:00,Arctic Monkeys,2013,146887,Sunday,20
2019-03-03 20:49:00,Arctic Monkeys,Stop The World I Wanna Get Off With You,191040,Sunday,20
2019-03-03 20:52:00,Arctic Monkeys,You're So Dark,182751,Sunday,20
2019-03-03 20:55:00,Arctic Monkeys,You're So Dark,182751,Sunday,20
2019-03-03 21:01:00,Florence + The Machine,What Kind Of Man,353357,Sunday,21
2019-03-03 21:05:00,Florence + The Machine,"How Big, How Blue, How Beautiful",190627,Sunday,21
2019-03-04 08:11:00,Arctic Monkeys,Plastic Tramp,173520,Monday,8
2019-03-04 10:57:00,Arctic Monkeys,Plastic Tramp,173520,Monday,10
2019-03-04 11:00:00,Arctic Monkeys,Catapult,165931,Monday,11
2019-03-04 11:03:00,Arctic Monkeys,Cigarette Smoker Fiona,187925,Monday,11
2019-03-04 11:07:00,Arctic Monkeys,Despair In The Departure Lounge,202853,Monday,11
2019-03-04 11:12:00,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,336826,Monday,11
2019-03-04 11:15:00,Arctic Monkeys,No Buses,169292,Monday,11
2019-03-04 12:52:00,Arctic Monkeys,Bad Woman,17454,Monday,12
2019-03-04 12:52:00,Arctic Monkeys,Plastic Tramp,173520,Monday,12
2019-03-04 12:55:00,Arctic Monkeys,Plastic Tramp,173520,Monday,12
2019-03-04 12:57:00,Arctic Monkeys,Bad Woman,111723,Monday,12
2019-03-04 17:14:00,Arctic Monkeys,Plastic Tramp,169040,Monday,17
2019-03-04 17:16:00,Arctic Monkeys,Nettles,104986,Monday,17
2019-03-04 17:17:00,Arctic Monkeys,I Haven't Got My Strange,41879,Monday,17
2019-03-04 17:28:00,Arctic Monkeys,Red Right Hand,10727,Monday,17
2019-03-04 17:31:00,Arctic Monkeys,Fright Lined Dining Room,206166,Monday,17
2019-03-04 17:35:00,Arctic Monkeys,Catapult,206944,Monday,17
2019-03-04 17:39:00,Arctic Monkeys,The Afternoon's Hat,251000,Monday,17
2019-03-04 17:43:00,Arctic Monkeys,Don't Forget Whose Legs You're On,215546,Monday,17
2019-03-04 17:46:00,Arctic Monkeys,Joining The Dots,199000,Monday,17
2019-03-04 17:50:00,Arctic Monkeys,The Blond-O-Sonic Shimmer Trap,204826,Monday,17
2019-03-04 18:18:00,Arctic Monkeys,I.D.S.T.,92430,Monday,18
2019-03-04 19:17:00,Arctic Monkeys,2013,97599,Monday,19
2019-03-04 19:21:00,Kult,Po co wolność,267873,Monday,19
2019-03-04 19:26:00,Queens of the Stone Age,Head Like A Haunted House,201025,Monday,19
2019-03-04 19:30:00,Queens of the Stone Age,The Way You Used to Do,257544,Monday,19
2019-03-04 19:36:00,Radio Moscow,Brian Cycles,31620,Monday,19
2019-03-04 19:36:00,Queens of the Stone Age,Domesticated Animals,292165,Monday,19
2019-03-04 19:39:00,Radio Moscow,Brian Cycles,160505,Monday,19
2019-03-04 19:43:00,Radio Moscow,250 Miles,256974,Monday,19
2019-03-04 20:31:00,Arctic Monkeys,Joining The Dots,222573,Monday,20
2019-03-04 20:36:00,Arctic Monkeys,The Afternoon's Hat,251000,Monday,20
2019-03-04 20:39:00,Arctic Monkeys,Don't Forget Whose Legs You're On,215546,Monday,20
2019-03-04 20:44:00,Arctic Monkeys,Do I Wanna Know?,272394,Monday,20
2019-03-04 20:44:00,The Last Shadow Puppets,Miracle Aligner,15938,Monday,20
2019-03-04 20:47:00,The Last Shadow Puppets,Standing Next To Me,142653,Monday,20
2019-03-04 20:51:00,The Last Shadow Puppets,Calm Like You,268768,Monday,20
2019-03-04 20:54:00,The Last Shadow Puppets,Separate And Ever Deadly,143011,Monday,20
2019-03-04 20:57:00,The Last Shadow Puppets,My Mistakes Were Made For You,178942,Monday,20
2019-03-05 08:20:00,The Last Shadow Puppets,Calm Like You,148266,Tuesday,8
2019-03-05 08:25:00,The Last Shadow Puppets,The Age Of The Understatement,258253,Tuesday,8
2019-03-05 08:27:00,The Last Shadow Puppets,Standing Next To Me,154954,Tuesday,8
2019-03-05 08:30:00,Arctic Monkeys,Plastic Tramp,173520,Tuesday,8
2019-03-05 09:12:00,Arctic Monkeys,Too Much To Ask,138163,Tuesday,9
2019-03-05 14:55:00,Arctic Monkeys,Plastic Tramp,207875,Tuesday,14
2019-03-05 17:21:00,Arctic Monkeys,Too Much To Ask,219976,Tuesday,17
2019-03-05 17:24:00,Arctic Monkeys,Da Frame 2R,165706,Tuesday,17
2019-03-05 17:26:00,Arctic Monkeys,7,128506,Tuesday,17
2019-03-05 17:27:00,Arctic Monkeys,Stickin To The Floor,66361,Tuesday,17
2019-03-05 23:52:00,Noel Gallagher's High Flying Birds,Riverman,18457,Tuesday,23
2019-03-05 23:52:00,Arctic Monkeys,Plastic Tramp,173520,Tuesday,23
2019-03-05 23:58:00,Arctic Monkeys,Plastic Tramp,173520,Tuesday,23
2019-03-05 23:59:00,Arctic Monkeys,Too Much To Ask,11183,Tuesday,23
2019-03-05 23:59:00,We Are Scientists,It's A Hit,34700,Tuesday,23
2019-03-06 00:03:00,Arctic Monkeys,Settle For A Draw,200026,Wednesday,0
2019-03-06 00:06:00,Arctic Monkeys,R U Mine?,201726,Wednesday,0
2019-03-06 00:09:00,Arctic Monkeys,One For The Road,206051,Wednesday,0
2019-03-06 00:13:00,Arctic Monkeys,Arabella,207356,Wednesday,0
2019-03-06 00:23:00,Arctic Monkeys,I Want It All,148051,Wednesday,0
2019-03-06 00:41:00,Arctic Monkeys,Fireside,95080,Wednesday,0
2019-03-06 00:44:00,Arctic Monkeys,Plastic Tramp,173520,Wednesday,0
2019-03-06 00:47:00,Arctic Monkeys,Too Much To Ask,183253,Wednesday,0
2019-03-06 00:50:00,The Strokes,Someday,183440,Wednesday,0
2019-03-06 15:50:00,Arctic Monkeys,Teddy Picker,165000,Wednesday,15
2019-03-06 15:53:00,Alex Turner,Stuck on the puzzle,211053,Wednesday,15
2019-03-06 15:57:00,The Last Shadow Puppets,"Sweet Dreams, TN",233828,Wednesday,15
2019-03-06 16:00:00,Arctic Monkeys,Still Take You Home,173666,Wednesday,16
2019-03-06 16:04:00,The Killers,For Reasons Unknown,212266,Wednesday,16
2019-03-06 16:05:00,MGMT,Kids,77446,Wednesday,16
2019-03-06 16:09:00,The Black Keys,Little Black Submarines,251266,Wednesday,16
2019-03-06 16:14:00,Arctic Monkeys,Do I Wanna Know?,272394,Wednesday,16
2019-03-06 16:18:00,The Strokes,Hard To Explain,224333,Wednesday,16
2019-03-06 16:21:00,The Raconteurs,"Steady, As She Goes",215266,Wednesday,16
2019-03-06 16:32:00,Arctic Monkeys,My Propeller,13657,Wednesday,16
2019-03-06 16:44:00,Arctic Monkeys,My Propeller,192538,Wednesday,16
2019-03-06 16:47:00,Arctic Monkeys,D is for Dangerous,138106,Wednesday,16
2019-03-06 16:48:00,Arctic Monkeys,Balaclava,97472,Wednesday,16
2019-03-06 16:49:00,Arctic Monkeys,Balaclava,72004,Wednesday,16
2019-03-06 18:30:00,Arctic Monkeys,Fluorescent Adolescent,183893,Wednesday,18
2019-03-06 18:33:00,Arctic Monkeys,Only Ones Who Know,184760,Wednesday,18
2019-03-06 18:37:00,Arctic Monkeys,Do Me a Favour,209253,Wednesday,18
2019-03-06 18:40:00,Arctic Monkeys,This House is a Circus,191680,Wednesday,18
2019-03-06 18:41:00,Arctic Monkeys,"If You Were There, Beware",67108,Wednesday,18
2019-03-06 19:40:00,The Raconteurs,Sunday Driver,219720,Wednesday,19
2019-03-06 19:44:00,The Raconteurs,Now That You're Gone,236662,Wednesday,19
2019-03-06 19:45:00,The Raconteurs,"Steady, As She Goes",32758,Wednesday,19
2019-03-07 00:29:00,The Raconteurs,Pull This Blanket Off,17294,Thursday,0
2019-03-07 00:29:00,The Libertines,Can't Stand Me Now,107344,Thursday,0
2019-03-07 00:30:00,Arctic Monkeys,D is for Dangerous,44576,Thursday,0
2019-03-07 00:34:00,Miles Kane and the Death Ramps,Little Illusion Machine (Wirral Riddler),209517,Thursday,0
2019-03-07 00:38:00,Arctic Monkeys,You're So Dark,281047,Thursday,0
2019-03-07 00:43:00,The Kooks,Gap,239960,Thursday,0
2019-03-07 00:45:00,Jack White,You Are The Sunshine Of My Life,175066,Thursday,0
2019-03-07 00:52:00,The Raconteurs,You Don't Understand Me,293733,Thursday,0
2019-03-07 00:56:00,Arctic Monkeys,No. 1 Party Anthem,243131,Thursday,0
2019-03-07 00:59:00,The White Stripes,Blue Orchid,158268,Thursday,0
2019-03-07 01:01:00,Kings of Leon,Molly's Chambers,134906,Thursday,1
2019-03-07 01:05:00,Joy Division,Shadowplay - 2007 Remaster,233719,Thursday,1
2019-03-07 01:08:00,Arctic Monkeys,The Ultracheese,217720,Thursday,1
2019-03-07 01:12:00,The Raconteurs,"Steady, As She Goes",215266,Thursday,1
2019-03-07 01:15:00,Viola Beach,Boys That Sing,196466,Thursday,1
2019-03-07 01:19:00,Jack White,Would You Fight For My Love?,249383,Thursday,1
2019-03-07 01:23:00,Arctic Monkeys,Arabella,207356,Thursday,1
2019-03-07 01:26:00,Joy Division,Digital,172106,Thursday,1
2019-03-07 01:30:00,Blossoms,You Pulled a Gun on Me,204697,Thursday,1
2019-03-07 01:33:00,Milburn,Midnight Control,182240,Thursday,1
2019-03-07 01:37:00,The Raconteurs,Top Yourself,265506,Thursday,1
2019-03-07 01:40:00,Miles Kane,Come Closer,179240,Thursday,1
2019-03-07 01:46:00,Arctic Monkeys,Star Treatment,354640,Thursday,1
2019-03-07 01:49:00,Joy Division,Disorder - 2007 Remaster,209027,Thursday,1
2019-03-07 01:53:00,The Kooks,Stormy Weather,241840,Thursday,1
2019-03-07 01:56:00,The Raconteurs,Level,141160,Thursday,1
2019-03-07 02:01:00,Arctic Monkeys,A Certain Romance,331200,Thursday,2
2019-03-07 02:05:00,The Libertines,What Katie Did,229832,Thursday,2
2019-03-07 02:09:00,The White Stripes,There's No Home for You Here,223626,Thursday,2
2019-03-07 02:13:00,Kings of Leon,Temple,250453,Thursday,2
2019-03-07 02:17:00,The Raconteurs,Consoler Of The Lonely,206293,Thursday,2
2019-03-07 02:20:00,Arctic Monkeys,One For The Road,206051,Thursday,2
2019-03-07 02:24:00,The Black Keys,Little Black Submarines,251266,Thursday,2
2019-03-07 02:28:00,Milburn,05:40,213026,Thursday,2
2019-03-07 02:33:00,Foals,Inhaler,292526,Thursday,2
2019-03-07 02:36:00,Viola Beach,Like A Fool,171866,Thursday,2
2019-03-07 02:38:00,Arctic Monkeys,Balaclava,171226,Thursday,2
2019-03-07 02:41:00,Kings of Leon,Rock City,176891,Thursday,2
2019-03-07 02:45:00,Franz Ferdinand,40',204266,Thursday,2
2019-03-07 02:48:00,The Raconteurs,Sunday Driver,219708,Thursday,2
2019-03-07 02:55:00,Jack White,Pablo Picasso (Recorded at Spotify Studios NYC),387994,Thursday,2
2019-03-07 02:58:00,Arctic Monkeys,Fake Tales Of San Francisco,177946,Thursday,2
2019-03-07 03:02:00,The Kooks,Do You Wanna,245760,Thursday,3
2019-03-07 03:04:00,Joy Division,Interzone - 2007 Remaster,137649,Thursday,3
2019-03-07 03:09:00,The White Stripes,Icky Thump,254533,Thursday,3
2019-03-07 03:12:00,Arctic Monkeys,My Propeller,205746,Thursday,3
2019-03-07 03:16:00,Viola Beach,Get To Dancing - Live BBC Session,235405,Thursday,3
2019-03-07 03:20:00,The Raconteurs,Top Yourself,265506,Thursday,3
2019-03-07 03:26:00,Joy Division,Atrocity Exhibition - 2007 Remaster,364740,Thursday,3
2019-03-07 03:30:00,Arctic Monkeys,Do Me a Favour,209253,Thursday,3
2019-03-07 03:34:00,The White Stripes,The Air Near My Fingers,220346,Thursday,3
2019-03-07 03:36:00,Kings of Leon,Molly's Chambers,134906,Thursday,3
2019-03-07 03:40:00,The Libertines,Lust Of The Libertines,241674,Thursday,3
2019-03-07 03:44:00,Jack White,Would You Fight For My Love?,249383,Thursday,3
2019-03-07 03:48:00,Arctic Monkeys,Crying Lightning,224826,Thursday,3
2019-03-07 03:51:00,The Raconteurs,"Steady, As She Goes",215266,Thursday,3
2019-03-07 03:55:00,The Kooks,Gap,239956,Thursday,3
2019-03-07 03:58:00,Joy Division,Leaders of Men - 2010 Remaster,155051,Thursday,3
2019-03-07 04:02:00,Arctic Monkeys,The View From The Afternoon,222946,Thursday,4
2019-03-07 04:07:00,Blur,Beetlebum - 2012 Remaster,305213,Thursday,4
2019-03-07 04:11:00,The Raconteurs,Hands,241200,Thursday,4
2019-03-07 04:12:00,Jet,Snap Your Fingers - Demo,90426,Thursday,4
2019-03-07 04:16:00,The Kooks,Sway,216875,Thursday,4
2019-03-07 04:19:00,Jack White,You Are The Sunshine Of My Life,175066,Thursday,4
2019-03-07 04:23:00,Joy Division,Transmission,217199,Thursday,4
2019-03-07 04:26:00,Arctic Monkeys,Don't Sit Down 'Cause I've Moved Your Chair,183506,Thursday,4
2019-03-07 04:28:00,The White Stripes,Blue Orchid,158268,Thursday,4
2019-03-07 04:31:00,Milburn,Midnight Control,182240,Thursday,4
2019-03-07 04:34:00,Joy Division,Wilderness - 2007 Remaster,160172,Thursday,4
2019-03-07 04:37:00,Arctic Monkeys,Cornerstone,197973,Thursday,4
2019-03-07 04:40:00,The Libertines,Gunga Din,178795,Thursday,4
2019-03-07 04:43:00,The White Stripes,Hotel Yorba,130311,Thursday,4
2019-03-07 04:45:00,The Kooks,Taking Pictures Of You,161983,Thursday,4
2019-03-07 04:49:00,Joy Division,Shadowplay - 2007 Remaster,233719,Thursday,4
2019-03-07 04:55:00,The Raconteurs,Carolina Drama,354988,Thursday,4
2019-03-07 04:59:00,Arctic Monkeys,Arabella,207356,Thursday,4
2019-03-07 06:25:00,Jack White,That Black Bat Licorice,65092,Thursday,6
2019-03-07 08:21:00,The Von Bondies,No Regrets,154626,Thursday,8
2019-03-07 08:24:00,The Von Bondies,Broken Man,128880,Thursday,8
2019-03-07 08:26:00,The Von Bondies,C'mon C'mon,133546,Thursday,8
2019-03-07 09:05:00,Arctic Monkeys,Electricity,181536,Thursday,9
2019-03-07 09:05:00,We Are Scientists,What You Do Best,29853,Thursday,9
2019-03-07 09:06:00,Miles Kane and the Death Ramps,Little Illusion Machine (Wirral Riddler),36297,Thursday,9
2019-03-07 13:46:00,The Von Bondies,C'mon C'mon,133546,Thursday,13
2019-03-07 13:49:00,The Von Bondies,No Regrets,154626,Thursday,13
2019-03-07 13:53:00,The Von Bondies,Pawn Shoppe Heart,236546,Thursday,13
2019-03-07 13:56:00,The Von Bondies,Lack of Communication,213133,Thursday,13
2019-03-07 13:58:00,The Von Bondies,Broken Man,128880,Thursday,13
2019-03-07 14:00:00,The Von Bondies,Tell Me What You See,116320,Thursday,14
2019-03-07 14:03:00,The Von Bondies,Been Swank,163373,Thursday,14
2019-03-07 14:06:00,The Von Bondies,Not That Social,180106,Thursday,14
2019-03-07 14:09:00,The Von Bondies,The Fever,157826,Thursday,14
2019-03-07 14:12:00,The Von Bondies,Crawl Through the Darkness,163786,Thursday,14
2019-03-07 14:15:00,The Von Bondies,Lack of Communication,213133,Thursday,14
2019-03-07 14:17:00,The Von Bondies,It Came from Japan,131600,Thursday,14
2019-03-07 14:21:00,The Von Bondies,Shallow Grave,191840,Thursday,14
2019-03-07 14:22:00,The Von Bondies,Going Down,114026,Thursday,14
2019-03-07 14:28:00,The Von Bondies,Cass & Henry,336800,Thursday,14
2019-03-07 14:32:00,The Von Bondies,Nite Train,209813,Thursday,14
2019-03-07 14:34:00,The Von Bondies,No Sugar Mama,116986,Thursday,14
2019-03-07 14:36:00,The Von Bondies,Cryin',126373,Thursday,14
2019-03-07 14:39:00,The Von Bondies,In the Act,183946,Thursday,14
2019-03-07 14:41:00,The Von Bondies,Please Please Man,124946,Thursday,14
2019-03-07 14:44:00,The Von Bondies,Sound of Terror,193866,Thursday,14
2019-03-07 16:03:00,The Black Keys,Lo/Hi,177002,Thursday,16
2019-03-07 16:06:00,The Black Keys,Lo/Hi,177002,Thursday,16
2019-03-07 16:09:00,The Black Keys,Lo/Hi,177002,Thursday,16
2019-03-07 16:12:00,The Black Keys,Lo/Hi,177002,Thursday,16
2019-03-07 21:21:00,Spice Girls,Wannabe,20358,Thursday,21
2019-03-07 22:07:00,John Denver,"Take Me Home, Country Roads - Rerecorded",84829,Thursday,22
2019-03-08 00:52:00,The Black Keys,Lo/Hi,177002,Friday,0
2019-03-08 00:55:00,The Black Keys,Lo/Hi,177002,Friday,0
2019-03-08 00:57:00,The Fratellis,Whistle For The Choir,29932,Friday,0
2019-03-08 01:06:00,Ten Years After,I'd Love to Change the World - 2004 Remaster,95532,Friday,1
2019-03-08 01:09:00,The Black Keys,Lo/Hi,177002,Friday,1
2019-03-08 10:08:00,The Black Keys,Lo/Hi,177002,Friday,10
2019-03-08 10:09:00,John Denver,"Take Me Home, Country Roads - Rerecorded",25692,Friday,10
2019-03-08 10:10:00,Cage The Elephant,Too Late To Say Goodbye,115029,Friday,10
2019-03-08 10:13:00,Cage The Elephant,House Of Glass,55979,Friday,10
2019-03-08 10:15:00,Cage The Elephant,House Of Glass,154880,Friday,10
2019-03-08 10:19:00,The Raconteurs,Now That You're Gone,236662,Friday,10
2019-03-08 10:22:00,The Raconteurs,"Steady, As She Goes",119629,Friday,10
2019-03-08 10:29:00,The Kooks,Sweet Emotion,308569,Friday,10
2019-03-08 10:30:00,The Kooks,Always Where I Need To Be,18686,Friday,10
2019-03-08 10:56:00,The Black Keys,Lo/Hi,136708,Friday,10
2019-03-08 11:00:00,Miles Kane and the Death Ramps,Little Illusion Machine (Wirral Riddler),216246,Friday,11
